Au-01a0201,typoglyphs/02_glyphs/t02_l02g01.png,keywords/02_keywords/t02_l02g01.md,0,
Au-01a0202,typoglyphs/02_glyphs/t02_l02g02.png,keywords/02_keywords/t02_l02g02.md,0,
Au-01a0203,typoglyphs/02_glyphs/t02_l02g03.png,keywords/02_keywords/t02_l02g03.md,0,
Au-01a0204,typoglyphs/02_glyphs/t02_l02g04.png,keywords/02_keywords/t02_l02g04.md,0,
Au-01a0205,typoglyphs/02_glyphs/t02_l02g05.png,keywords/02_keywords/t02_l02g05.md,0,
Au-01a0206,typoglyphs/02_glyphs/t02_l02g06.png,keywords/02_keywords/t02_l02g06.md,0,
Au-01a0207,typoglyphs/02_glyphs/t02_l02g07.png,keywords/02_keywords/t02_l02g07.md,0,
Au-01a0208,typoglyphs/02_glyphs/t02_l02g08.png,keywords/02_keywords/t02_l02g08.md,0,
Au-01a0210,typoglyphs/02_glyphs/t02_l02g10.png,keywords/02_keywords/t02_l02g10.md,0,
Au-01a0211,typoglyphs/02_glyphs/t02_l02g11.png,keywords/02_keywords/t02_l02g11.md,0,
Au-01a0212,typoglyphs/02_glyphs/t02_l02g12.png,keywords/02_keywords/t02_l02g12.md,0,
Au-01a0213,typoglyphs/02_glyphs/t02_l02g13.png,keywords/02_keywords/t02_l02g13.md,0,
Au-01a0214,typoglyphs/02_glyphs/t02_l02g14.png,keywords/02_keywords/t02_l02g14.md,0,
Au-01a0215,typoglyphs/02_glyphs/t02_l02g15.png,keywords/02_keywords/t02_l02g15.md,0,
Au-01a0216,typoglyphs/02_glyphs/t02_l02g16.png,keywords/02_keywords/t02_l02g16.md,0,
Au-01a0217,typoglyphs/02_glyphs/t02_l02g17.png,keywords/02_keywords/t02_l02g17.md,0,
Au-01a0219,typoglyphs/02_glyphs/t02_l02g19.png,keywords/02_keywords/t02_l02g19.md,0,
Au-01a0220,typoglyphs/02_glyphs/t02_l02g20.png,keywords/02_keywords/t02_l02g20.md,0,
Au-01a0221,typoglyphs/02_glyphs/t02_l02g21.png,keywords/02_keywords/t02_l02g21.md,0,
Au-01a0222,typoglyphs/02_glyphs/t02_l02g22.png,keywords/02_keywords/t02_l02g22.md,0,
Au-01a0223,typoglyphs/02_glyphs/t02_l02g23.png,keywords/02_keywords/t02_l02g23.md,0,
Au-01a0224,typoglyphs/02_glyphs/t02_l02g24.png,keywords/02_keywords/t02_l02g24.md,0,
Au-01a0225,typoglyphs/02_glyphs/t02_l02g25.png,keywords/02_keywords/t02_l02g25.md,0,
Au-01a0226,typoglyphs/02_glyphs/t02_l02g26.png,keywords/02_keywords/t02_l02g26.md,0,
Au-01a0227,typoglyphs/02_glyphs/t02_l02g27.png,keywords/02_keywords/t02_l02g27.md,0,
Au-01a0228,typoglyphs/02_glyphs/t02_l02g28.png,keywords/02_keywords/t02_l02g28.md,0,
Au-01a0229,typoglyphs/02_glyphs/t02_l02g29.png,keywords/02_keywords/t02_l02g29.md,0,
Au-01a0230,typoglyphs/02_glyphs/t02_l02g30.png,keywords/02_keywords/t02_l02g30.md,0,
Au-01a0231,typoglyphs/02_glyphs/t02_l02g31.png,keywords/02_keywords/t02_l02g31.md,0,
Au-01a0232,typoglyphs/02_glyphs/t02_l02g32.png,keywords/02_keywords/t02_l02g32.md,0,
Au-01a0233,typoglyphs/02_glyphs/t02_l02g33.png,keywords/02_keywords/t02_l02g33.md,0,
Au-01a0234,typoglyphs/02_glyphs/t02_l02g34.png,keywords/02_keywords/t02_l02g34.md,0,
Au-01a0235,typoglyphs/02_glyphs/t02_l02g35.png,keywords/02_keywords/t02_l02g35.md,0,
Au-01b0101,typoglyphs/03_glyphs/t03_l01g01.png,keywords/03_keywords/t03_l01g01.md,0,
Au-01b0102,typoglyphs/03_glyphs/t03_l01g02.png,keywords/03_keywords/t03_l01g02.md,0,
Au-01b0103,typoglyphs/03_glyphs/t03_l01g03.png,keywords/03_keywords/t03_l01g03.md,0,
Au-01b0104,typoglyphs/03_glyphs/t03_l01g04.png,keywords/03_keywords/t03_l01g04.md,0,
Au-01b0105,typoglyphs/03_glyphs/t03_l01g05.png,keywords/03_keywords/t03_l01g05.md,0,
Au-01b0106,typoglyphs/03_glyphs/t03_l01g06.png,keywords/03_keywords/t03_l01g06.md,0,
Au-01b0107,typoglyphs/03_glyphs/t03_l01g07.png,keywords/03_keywords/t03_l01g07.md,0,
Au-01b0108,typoglyphs/03_glyphs/t03_l01g08.png,keywords/03_keywords/t03_l01g08.md,0,
Au-01b0109,typoglyphs/03_glyphs/t03_l01g09.png,keywords/03_keywords/t03_l01g09.md,0,
